ability_id,attack_type,damage_type,en
2877851426619392,Tech,Kinetic,Ground Shatter
3399281931190272,Ranged,Energy,Ranged Attack
3408365787021312,Ranged,Energy,Unload
3599375867576594,Tech,Elemental,Burning
3599375867576320,Tech,Elemental,Flamethrower
814274259714048,Ranged,Energy,Power Shot
2960731410530304,Melee,Energy,Power Punch
3236863447924736,Force,Kinetic,Friendly Shot
3343339982159872,Melee,Energy,Melee Attack
2837062122209280,Melee,Energy,Ravage
3041296407068672,Force,Energy,Shock
3461400043192320,Force,Energy,Force Flagellation
2463674845364224,Tech,Kinetic,Death from Above
814519072849920,Tech,Elemental,Immolate
2831976880930816,Ranged,Energy,Ranged Attack
3751056932601856,Tech,Energy,Rail Blast
2069371077787648,Force,Energy,Consume Essence
2005139841875968,Melee,Energy,Melee Attack
2744050310447104,Melee,Energy,Leap
3519888907829248,Force,Kinetic,Let Me Fix You
2810025303081219,Tech,Elemental,Burning (Physical)
2810025303080960,Tech,Elemental,Incinerate
2507715440017408,Tech,Energy,Rail Shot
3569263851864064,Force,Kinetic,Anti-Personnel Detonator
2054961462509568,Tech,Elemental,Overcharge
999095292395520,Melee,Energy,Obliteration
3569362636111872,Ranged,Energy,Powered Charge
3545942179446784,God,God,Mighty Ancient Energy
2852927731400704,Ranged,Energy,Mortar Barrage
3749076952678400,Tech,Energy,Electropulse
837059061219328,Tech,Kinetic,Kick
2508518598901760,Tech,Kinetic,Overwhelming Swipe
3021011276529664,Melee,Energy,Sweeping Slash
2502595839000836,Tech,Elemental,Burning (Physical)
840417725644800,Tech,Elemental,Flame Burst
3232276422852608,Melee,Energy,Special Attack
2523173027315712,Force,Energy,Force Torrent
2779269042274563,Tech,Internal,Poisoned (Tech)
2209649004642304,Tech,Elemental,Thermal Grenade
2295123148800000,Ranged,Energy,Terminate
1679538371166208,Force,Kinetic,Overload
2022942481317888,Melee,Energy,Maul
3545946474414080,God,God,Forceful Ancient Energy
3131194367541248,Ranged,Energy,Hail Of Bolts
2860654377566208,Tech,Kinetic,Heatseeker Missiles
2482963543490820,Force,Kinetic,Force Cyclone
2849049375932416,Tech,Energy,Beam
3125924442669056,Melee,Energy,Melee Attack
2777684199342080,Ranged,Energy,Rapid Shots
3342206110793728,Force,Kinetic,Force Storm
975584641417216,Melee,Energy,Voltaic Slash
3569658988855296,Ranged,Energy,Suppressing Fire
3303001649315840,Melee,Energy,Squash
3273641252880666,Force,Kinetic,Charged
3273641252880384,Force,Energy,Chain Lightning
3275878930841600,Force,Internal,Activating
3227990045491200,Tech,Kinetic,Replicated Force Wave
3409001442181120,Force,Energy,Clashing Blast
2901190278905856,Tech,Kinetic,Rocket Blast
3399067182825472,Melee,Energy,Head Swipe
2542010753875968,Force,Elemental,Noxious Spittle
2853975703420928,Ranged,Energy,Ranged Attack
1626413920681984,Ranged,Energy,Rail Shot
3218425153323008,Tech,Kinetic,Stockstrike
2070324560527617,Tech,Internal,Bleeding [tech]
2877134167080960,Ranged,Energy,Rail Shot
3429368177099009,Force,Elemental,Burning (Plasma Brand)
3429368177098752,Force,Elemental,Plasma Brand
3390180895490048,Tech,Kinetic,Rocket Punch
2996602977386496,Melee,Energy,Flurry
3406506066182144,Tech,Kinetic,Laser Beam
2995945847390208,Tech,Energy,Atomic Tear
2517830087999744,Tech,Internal,Bleeding (Physical)
2878942348312576,Ranged,Energy,Flurry of Bolts
2848392245936128,Tech,Kinetic,Demolition Round
3234076014149632,Melee,Energy,Special Attack
3328277531852800,Force,Kinetic,Crush
3212369249435648,Tech,Kinetic,Falling Rock
2506577273683968,Melee,Energy,Melee Attack
2197893679153152,Force,Energy,Snipe
814222720106496,Tech,Elemental,Flame Burst
1660034924675072,Melee,Energy,Boss Thundering Clap
2922227028721664,Tech,Energy,HyperMatter Grav Grenade
3444258828714240,Tech,Internal,Gutted (Physical)
3444258828713984,Tech,Kinetic,Gutting Knife
3447381269938176,Ranged,Energy,Parting Shot
3277657047302144,Ranged,Energy,Flourish Shot
3569766363037696,Force,Kinetic,Force Crush
2972993542160384,Tech,Kinetic,Smash
2802530585149440,Ranged,Energy,Calibrating Shot
2923889181065216,Ranged,Energy,Mortar Volley
3441943841341440,Ranged,Energy,Rifle Shot
998060205277184,Melee,Energy,Sundering Strike
3545285049450496,God,God,Potent Ancient Energy
3012606025531392,Tech,Kinetic,Dread Bomb
3298809761234944,Melee,Energy,Strike
3518948309991424,Ranged,Energy,Charged Bolt
2515021179387904,Tech,Kinetic,Grav Round Override Cooldown
3348889079906304,Ranged,Energy,Ranged Attack
3347570524946432,Melee,Energy,Ranged Attack
3032624868098048,Tech,Elemental,Overcharged Jetpack
2877872901455872,Tech,Kinetic,Ground Shatter
2061446863126528,Force,Kinetic,Emperor's Voice
2778603322343424,Melee,Energy,Melee attack
1957100632670208,Tech,Energy,Shock Charge
2876687490482176,Tech,Elemental,Electric Discharge
2275048471658496,Ranged,Energy,Spray Shot
2466483753975808,Force,Kinetic,Force Blast
3276720744431616,Ranged,Energy,Terminate
3660265618932104,Force,Internal,Feedback
3660265618931712,Force,Energy,Charged Leap
2507277353353216,Tech,Kinetic,Artillery
3519145878487040,Force,Internal,Force Leech
2877095512375296,Melee,Energy,Melee Attack
3756223778258944,Force,Kinetic,Electronics Overload
2765310398562304,Melee,Energy,Melee Attack
3325880940101632,Melee,Energy,Melee Attack
2851119550169088,Force,Kinetic,Rock Throw
939322232537345,Tech,Internal,Bleeding
939322232537088,Tech,Kinetic,Lacerate
3025349193498624,Tech,Elemental,Bio Explosion
3280500315652096,Ranged,Energy,Full Auto
2071561511108608,Tech,Elemental,Flame Circle
2011706846871552,Tech,Kinetic,Explosive Round
3238611499614208,Melee,Energy,Double Strike
3668056689606656,Melee,Energy,Slash
3493290175365120,Melee,Energy,Saber Throw
1656491576655872,Force,Kinetic,Kaboom
2851102370299904,Force,Internal,Inciting Roar
2749380364861697,Force,Internal,Bleeding (Physical)
2749380364861440,Melee,Energy,Rend
2516077741342720,Tech,Kinetic,Rocket Blast
2839179541086208,Tech,Internal,Disease Aura
3020976916791556,Force,Internal,Bleeding
3020976916791296,Force,Energy,Gore
3025877474476032,Force,Kinetic,Slam
2778328444436480,Melee,Energy,Laser Blast
2792660750303232,Force,Elemental,Sonic Paralysis
813453920960512,Melee,Energy,Unarmed Attack
3438976018939904,Melee,Energy,Static Discharge
2296871200489472,Ranged,Energy,Snipe
3518050661826560,Force,Kinetic,Debris Throw
2777061429084160,Tech,Internal,Putrefaction
2627441948360704,Melee,Energy,Melee Attack
3298680912216064,Melee,Energy,Melee Attack
2857351547715584,Melee,Energy,Cleave
3679820605030400,Ranged,Energy,Power Shot
3545950769381376,God,God,Dominant Ancient Energy
2453976809209856,Tech,Energy,Pulse Cannon
2535598367703040,Ranged,Energy,Ranged Attack
2810691023011840,Tech,Kinetic,Channeled Pulse
3411960674648064,Tech,Elemental,Maelstrom
3518660547182875,Tech,Kinetic,Shrapnel Wounds
3518660547182592,Tech,Kinetic,Mortar Round
2811215009021952,Tech,Kinetic,Heatseeker Missiles
2759340394021127,Tech,Internal,Poisoned
2759340394020864,Tech,Kinetic,Acid Blade
2844642739486720,Ranged,Energy,Rail Shot
1479410075041792,Tech,Energy,Rail Shot
2995219997917184,Ranged,Energy,Rifle Shot
998902018867200,Force,Kinetic,Force Crush
2846841762742272,Melee,Energy,Ravage
3691421311696896,Ranged,Energy,Ranged Attack
2074933060435968,Tech,Energy,Fulminating Fumes
2929455458680832,Tech,Energy,Shock Rocket
3380792096980992,Force,Internal,Forceful Roar
3493242930725126,Force,Kinetic,Crushed
1977922634121216,Force,Internal,Saber Smash
2518431383420928,Force,Energy,Force Lightning
2494224947740672,Force,Kinetic,Standard Force Kinetic Damage
3226641425760256,Melee,Energy,Melee Attack
2467647690113283,Tech,Internal,Poisoned (Tech)
2262726210486272,Force,Kinetic,Smash
3301154813378817,Force,Kinetic,Extract
3480577072168960,Force,Energy,Lightning Strike
3226156094455808,Tech,Kinetic,Armblade Strike
2815278048083968,Tech,Kinetic,Gravitas
3589424428351488,Melee,Energy,Whirlwind Strike
2876902238846976,Tech,Elemental,Electric Discharge
2196802757459968,Melee,Energy,Crush
3685601631010816,Force,Kinetic,Legacy Force Sweep
3322913117700096,Force,Elemental,Mass Force Storm
2759430588334080,Ranged,Energy,Range Attack
3406862548467712,Melee,Energy,Melee Attack
2625264399941632,Ranged,Energy,Ranged Attack
3749042592940032,Ranged,Energy,Wrist Laser Burst
3020783643262976,Force,Elemental,Force Lightning
3298028077187072,Melee,Energy,Zealous Obliteration...
814312914419712,Ranged,Energy,Unload
3230601385607168,Melee,Energy,Assault
3280315632058368,Tech,Elemental,Fire Mine
2262094850293760,Tech,Kinetic,Test Ability
813557000175616,Melee,Energy,Melee Attack
3001207182327808,Force,Elemental,Discharge
3069574471745536,Tech,Elemental,Ion Field
837647471738880,Force,Kinetic,Storm Surge
3452655489777664,Force,Kinetic,Project
3662683685519656,Force,Internal,Feedback
3662683685519360,Force,Energy,Charged Smash
3232512646053888,Force,Internal,Power of the Master
2952888800247808,Tech,Energy,Black Obtuse
3746396893085696,Ranged,Energy,Ranged Attack
3746388303151104,Ranged,Energy,Ranged Attack
2518100670939136,Tech,Kinetic,Shiv
3569637514018816,Ranged,Energy,Blast
2814625213054976,Ranged,Energy,Missile Barrage
2628691783843840,Tech,Kinetic,Punch
730969074040832,Force,Energy,Spell Damage
1962349082705920,Melee,Energy,Low Slash
3447647557910786,Tech,Internal,Perforated Vitals
3447647557910792,Tech,Internal,Perforated Vitals
3447647557910528,Tech,Kinetic,Shiv
3406342857425156,Force,Internal,Bleeding (Physical)
3406342857424896,Melee,Energy,Bite
1786010610434048,Melee,Energy,Rending Swipe
2947021874921472,Tech,Kinetic,Earthquake
2777636954702085,Tech,Elemental,Incendiary Missile
2777636954702087,Tech,Elemental,Burning (Physical)
2777636954701824,Tech,Elemental,Flame Burst
3307743293210624,Melee,Energy,Assault
3323029081817364,Force,Kinetic,Crushed
3024400005726208,Tech,Kinetic,Bash
2518147915579392,Force,Energy,Snipe
2074310290178048,Force,Energy,Dark Blast
2445928040497152,Tech,Elemental,Hunter's Surge
813548410241024,Melee,Energy,Melee Attack
3478326509305856,Melee,Energy,Twin Saber Throw
2786493177266176,Melee,Energy,Melee Attack
2519195887599874,Tech,Internal,Bleeding
2519195887599616,Ranged,Energy,Power Shot
2263379045515264,Ranged,Energy,Snipe
2854100257472805,Tech,Kinetic,Sticky Grenade
3448863033655296,Force,Energy,Force Destruction
2007441944346624,Force,Energy,Lightning Strike
855626204839936,Melee,Energy,Lunge
3298745336725768,Force,Kinetic,Crushed (Force)
1681106034229248,Melee,Energy,Force Charge
2453517247709184,Tech,Kinetic,Cryo Grenade
3306398968446976,Melee,Energy,Force Leap
2810733972684800,Tech,Energy,Probe Scan
2743921461428224,Melee,Energy,Spinning Strikes
2528292628332544,Melee,Energy,Slash
2210864480387072,Tech,Energy,Ion Bolts
2315640207573252,Tech,Internal,Bleeding
2315640207572992,Melee,Energy,Massacre
1773207312924672,Tech,Elemental,Spit
2207402736746496,Ranged,Energy,Energy Weapons
3569753478135808,Tech,Kinetic,Exhaustive Shot
2531913285763072,Ranged,Energy,Full Auto
3496296652472607,Tech,Internal,Poisoned (Physical)
2791166101684224,Melee,Energy,Melee attack
2535323489796096,Tech,Energy,Droid Passive
1792586205364224,Melee,Energy,Force Leap
3274225368432640,Tech,Kinetic,Slam
2115189788901376,Melee,Energy,Melee Attack
2058221342687232,Ranged,Energy,Flurry
2497149820469248,Force,Kinetic,Empowered Force Scream
3025344898531328,Tech,Elemental,Bio Explosion
3236146188386304,Tech,Elemental,Fire Mine
3487135487229952,Melee,Energy,Melee Attack
2816399034548224,Ranged,Energy,Ranged Attack
2533201775951872,Ranged,Energy,Ranged Attack
2879195751383040,Ranged,Energy,Series of Shots
2628086193455104,Melee,Energy,Cleave
2265505054326784,Melee,Energy,Hail of Bolts
2882369732214784,Force,Energy,Lightning Spike
3226126029684736,Melee,Energy,Armblade Attack
811877667962880,Ranged,Energy,Rifle Shot
2766624658554880,Melee,Energy,Melee attack
2777860293001216,Tech,Kinetic,Heatseeker Missiles
2065634456240128,Ranged,Energy,Ranged Attack
3770470184780042,Tech,Kinetic,Sticky Grenade (Tech)
2517890217541632,Ranged,Energy,Suppressing Burst
3391752853520384,Tech,Energy,Volley
3280444481077248,Ranged,Energy,Full Auto
3565127798358016,God,God,Damaged
2973453103661056,Tech,Kinetic,Baradium Explosive Pack
3441806402387968,Ranged,Energy,Sweeping Gunfire
3516779351506944,Melee,Energy,Frenzied Onslaught
2297425251270656,Force,Kinetic,Smash
3632704813793280,Melee,Energy,Pummel
2981029425971200,Melee,Energy,Sting
2066587938979840,Ranged,Energy,Full Auto
2518079196102656,Tech,Kinetic,Mortar Volley
2879230111121408,Tech,Elemental,Explosive Dart
2876919418716160,Tech,Elemental,Zap Attack
1953308176547840,Tech,Energy,Missile
2043777367670784,Ranged,Energy,Blast Attack
1798560504872960,Melee,Energy,Melee Attack
3126079061491712,Ranged,Energy,Ranged Attack
3707390000103424,Ranged,Energy,Cover Fire
3594251971592192,Tech,Kinetic,Ground Smash
2455136450379776,Tech,Kinetic,Rifle Strike
2066282996301824,Melee,Energy,Rake
2877263016099840,Tech,Kinetic,Baradium Explosive Pack
2512341119795459,Tech,Internal,Poisoned (Tech)
3438980313907200,Melee,Energy,Crushing Blow
3258484313292800,Tech,Kinetic,Knockback Blast
2814642392924160,Ranged,Energy,Mortar Volley
3021015571497220,Force,Kinetic,Crushed
3021015571496960,Force,Kinetic,Pulverizing Darkness
3347445970894848,Ranged,Energy,Railgun
813617129717760,Melee,Energy,Acklay Grunt
2877391865118720,Melee,Energy,Bracer Bolt
2788567646470144,Tech,Kinetic,Roar
3051299385901056,Tech,Elemental,Phasic Spit Pool
3683445557428224,Melee,Energy,Neural Rupture
3200957521330176,Tech,Kinetic,Stockstrike
3023102925603092,Tech,Energy,Radiation Poisoning (Physical)
2877159936884736,Melee,Energy,Arcing Slash
2854572703875072,Force,Kinetic,Toxic Spit
2310219958845440,Force,Internal,Death Field
3299084639141888,Force,Kinetic,Spiked Carapace
3441802107420672,Ranged,Energy,Flurry of Bolts
2467295502794752,Tech,Kinetic,Concussion Charge
2901185983938560,Tech,Kinetic,Rocket Blast
3447802176733184,Ranged,Energy,Sweeping Gunfire
1130422507405312,Melee,Energy,Guardian Strike
3374336761135104,Ranged,Energy,Peck
2502582954098688,Ranged,Energy,Terminate
3277682817105920,Tech,Elemental,Siz Whistle
3770461594845184,Ranged,Energy,Suppressive Fire
2524220999335936,Tech,Elemental,Bombing Run
3127595184947200,Melee,Energy,Melee Attack
2750424041914368,Tech,Kinetic,Thermal Detonator
2777701379211264,Tech,Elemental,Flame Sweep
3382282450632704,Force,Energy,Force Slash
2025880238948352,Tech,Kinetic,Demolition Round
2520488672755712,Melee,Energy,Saber Strike
3667232055885824,Force,Kinetic,Explosive Mine
2915415210590208,Ranged,Energy,Ranged Attack
2508793476808704,Tech,Kinetic,Shockwave
2482216219181056,Force,Energy,Energy Blast
2857136799350784,Force,Elemental,Sonic Paralysis
2308652295782400,Tech,Kinetic,Smash
2534627705094144,Ranged,Energy,Ranged Attack
2051817546448896,Melee,Energy,Melee Flurry
3020994096660480,Force,Energy,Pummel
3261155782950912,Tech,Energy,Satellite Strike
939803268874502,Force,Energy,Shocked
2821312477134848,Melee,Energy,Whirling Assault
2813907953516544,Melee,Energy,Melee Attack
3321547318099968,Melee,Energy,Primal Bite
1971261139845120,Force,Energy,Lightning Charge Infinite
3025340603564032,Tech,Elemental,Bio Explosion
2994773321318400,Tech,Energy,Missile Launcher
2166600547434496,Tech,Kinetic,Ambush
3221118097817600,Tech,Elemental,Explosive Anti-Personnel Round
3232375207100416,Tech,Elemental,Nightmarish Discharge
811985042145280,Tech,Energy,Energy Surge
3766802282708992,Force,Kinetic,Zakuulan Force Focus
2811992398102528,Melee,Energy,Melee Attack
2777735738949632,Tech,Energy,Rail Shot
3048670865915904,Ranged,Energy,Aimed Shot
3663546973945856,Force,Elemental,Force Melt
2158289785716992,Force,Energy,Shocked
3470814611505152,Melee,Energy,Melee Attack
2996109056147456,Force,Kinetic,Saber Slam
3341012109885440,Force,Internal,Force Crush
2520175140143104,Ranged,Energy,Rapid Shots
2494255012511744,Tech,Internal,Standard Tech Internal Damage
2508651742888196,Ranged,Energy,Burning
3066473505357824,Tech,Energy,Electro Net
3459591861960704,Force,Kinetic,Frustrated Howl
3441956726243328,Melee,Energy,Hilt Strike
2848353591230464,Tech,Elemental,Spit
832012474646528,Tech,Kinetic,Rocket Blast
811886257897472,Tech,Kinetic,Stockstrike
2211242437509120,Tech,Kinetic,Grapple Blast
3448081349607424,Force,Kinetic,Ground Burst Missile
3749175736926480,Tech,Elemental,Shocked
2454084183392256,Ranged,Energy,High Impact Round
3391327651758080,Tech,Energy,Electro Net
2851252694155264,Tech,Elemental,Ultimate Destruction
2315635912605696,Melee,Energy,Surging Slash
3583712121848119,Tech,Kinetic,Unstable
3231168321290240,Tech,Kinetic,Rocket Blast
3288377285672960,Tech,Kinetic,Calling Airstrike
796514569945088,Melee,Energy,Headbutt
3270913948647424,Ranged,Energy,Wrist Laser
2318118403702784,Force,Energy,Lightning Strike
2854607063613440,Force,Internal,Flesh-Eating Rot
2498103303208960,Tech,Kinetic,Wrist Blade
3244899331735552,Tech,Kinetic,Jet Charge
3040939924783377,Melee,Energy,Monsterous Swipe
3040939924783379,Melee,Energy,Monsterous Swipe
3040939924783381,Melee,Energy,Monsterous Swipe
3040939924783385,Tech,Kinetic,Tail Whip
3040939924783387,Tech,Kinetic,Tail Whip
3040939924783389,Tech,Kinetic,Devastating Slam
3040939924783391,Tech,Kinetic,Devastating Slam
3040939924783393,Tech,Kinetic,Phasic Spittle
3288162537308160,Force,Elemental,Force Lightning
2877997455507456,Tech,Kinetic,Heatseeker Missiles
3272713539944448,Tech,Kinetic,Berserker Slam
